site_name,population_id,county_fips,admit_year,age_band,sex_group,hospitalizations,deaths,mortality_pct
UCMC,sepsis_ase_icu,17097,2020,18-39,Male,<10,<10,
UCMC,sepsis_ase_icu,17097,2020,40-64,Female,<10,<10,
UCMC,sepsis_ase_icu,17097,2020,40-64,Male,<10,<10,
UCMC,sepsis_ase_icu,17097,2020,65-74,Female,<10,<10,
UCMC,sepsis_ase_icu,17097,2020,65-74,Male,<10,<10,
UCMC,sepsis_ase_icu,17097,2021,18-39,Female,<10,<10,
UCMC,sepsis_ase_icu,17097,2021,18-39,Male,<10,<10,
UCMC,sepsis_ase_icu,17097,2021,40-64,Female,<10,<10,
UCMC,sepsis_ase_icu,17097,2021,40-64,Male,<10,<10,
UCMC,sepsis_ase_icu,17097,2021,65-74,Female,<10,<10,
UCMC,sepsis_ase_icu,17097,2021,65-74,Male,<10,<10,
UCMC,sepsis_ase_icu,17097,2022,18-39,Female,<10,<10,
UCMC,sepsis_ase_icu,17097,2022,40-64,Female,<10,<10,
UCMC,sepsis_ase_icu,17097,2022,40-64,Male,<10,<10,
UCMC,sepsis_ase_icu,17097,2022,65-74,Female,<10,<10,
UCMC,sepsis_ase_icu,17097,2022,65-74,Male,<10,<10,
UCMC,sepsis_ase_icu,17097,2022,75+,Female,<10,<10,
UCMC,sepsis_ase_icu,17097,2022,75+,Male,<10,<10,
UCMC,sepsis_ase_icu,17097,2023,18-39,Male,<10,<10,
UCMC,sepsis_ase_icu,17097,2023,40-64,Female,<10,<10,
UCMC,sepsis_ase_icu,17097,2023,40-64,Male,<10,<10,
UCMC,sepsis_ase_icu,17097,2023,65-74,Female,<10,<10,
