site_name,population_id,county_fips,admit_year,age_band,sex_group,hospitalizations,deaths,mortality_pct
UCMC,all_icu_adult,17017,2020,75+,Male,<10,<10,
UCMC,all_icu_adult,17017,2022,40-64,Male,<10,<10,
UCMC,all_icu_adult,17019,2018,40-64,Male,<10,<10,
UCMC,all_icu_adult,17019,2018,65-74,Female,<10,<10,
UCMC,all_icu_adult,17019,2019,18-39,Female,<10,<10,
UCMC,all_icu_adult,17019,2019,18-39,Male,<10,<10,
UCMC,all_icu_adult,17019,2019,40-64,Female,<10,<10,
UCMC,all_icu_adult,17019,2019,40-64,Male,<10,<10,
UCMC,all_icu_adult,17019,2019,65-74,Female,<10,<10,
UCMC,all_icu_adult,17019,2019,65-74,Male,<10,<10,
UCMC,all_icu_adult,17019,2019,75+,Female,<10,<10,
UCMC,all_icu_adult,17019,2020,40-64,Female,<10,<10,
UCMC,all_icu_adult,17019,2020,40-64,Male,<10,<10,
UCMC,all_icu_adult,17019,2020,65-74,Female,<10,<10,
UCMC,all_icu_adult,17019,2021,18-39,Female,<10,<10,
UCMC,all_icu_adult,17019,2021,18-39,Male,<10,<10,
UCMC,all_icu_adult,17019,2021,40-64,Female,<10,<10,
UCMC,all_icu_adult,17019,2021,65-74,Male,<10,<10,
UCMC,all_icu_adult,17019,2021,75+,Female,<10,<10,
UCMC,all_icu_adult,17019,2022,18-39,Male,<10,<10,
UCMC,all_icu_adult,17019,2022,40-64,Female,<10,<10,
UCMC,all_icu_adult,17019,2022,40-64,Male,<10,<10,
UCMC,all_icu_adult,17019,2022,65-74,Male,<10,<10,
UCMC,all_icu_adult,17019,2022,75+,Female,<10,<10,
UCMC,all_icu_adult,17019,2023,18-39,Female,<10,<10,
UCMC,all_icu_adult,17019,2023,18-39,Male,<10,<10,
UCMC,all_icu_adult,17019,2023,40-64,Female,<10,<10,
UCMC,all_icu_adult,17019,2023,40-64,Male,<10,<10,
UCMC,all_icu_adult,17019,2023,65-74,Male,<10,<10,
UCMC,all_icu_adult,17019,2023,75+,Male,<10,<10,
UCMC,all_icu_adult,17019,2024,18-39,Female,<10,<10,
UCMC,all_icu_adult,17019,2024,40-64,Female,<10,<10,
UCMC,all_icu_adult,17019,2024,40-64,Male,<10,<10,
UCMC,all_icu_adult,17019,2024,65-74,Female,<10,<10,
UCMC,all_icu_adult,17019,2024,65-74,Male,<10,<10,
UCMC,all_icu_adult,17019,2024,75+,Female,<10,<10,
UCMC,all_icu_adult,17019,2024,75+,Male,<10,<10,
UCMC,all_icu_adult,17021,2018,18-39,Male,<10,<10,
UCMC,all_icu_adult,17021,2018,40-64,Female,<10,<10,
UCMC,all_icu_adult,17021,2018,40-64,Male,<10,<10,
UCMC,all_icu_adult,17021,2019,18-39,Female,<10,<10,
UCMC,all_icu_adult,17021,2019,40-64,Male,<10,<10,
UCMC,all_icu_adult,17021,2020,40-64,Male,<10,<10,
UCMC,all_icu_adult,17021,2022,65-74,Male,<10,<10,
UCMC,all_icu_adult,17023,2022,18-39,Male,<10,<10,
UCMC,all_icu_adult,17029,2018,40-64,Male,<10,<10,
UCMC,all_icu_adult,17029,2018,75+,Male,<10,<10,
UCMC,all_icu_adult,17029,2019,40-64,Male,<10,<10,
UCMC,all_icu_adult,17029,2020,18-39,Female,<10,<10,
UCMC,all_icu_adult,17029,2020,40-64,Female,<10,<10,
UCMC,all_icu_adult,17029,2021,65-74,Female,<10,<10,
UCMC,all_icu_adult,17029,2022,40-64,Male,<10,<10,
UCMC,all_icu_adult,17029,2022,75+,Female,<10,<10,
UCMC,all_icu_adult,17029,2022,75+,Male,<10,<10,
UCMC,all_icu_adult,17029,2023,18-39,Female,<10,<10,
UCMC,all_icu_adult,17031,2018,18-39,Female,305,13,
UCMC,all_icu_adult,17031,2018,18-39,Male,375,29,
UCMC,all_icu_adult,17031,2018,40-64,Female,823,76,
UCMC,all_icu_adult,17031,2018,40-64,Male,917,101,
UCMC,all_icu_adult,17031,2018,65-74,Female,410,45,
UCMC,all_icu_adult,17031,2018,65-74,Male,434,50,
UCMC,all_icu_adult,17031,2018,75+,Female,465,85,
UCMC,all_icu_adult,17031,2018,75+,Male,304,42,
UCMC,all_icu_adult,17031,2019,18-39,Female,312,17,
UCMC,all_icu_adult,17031,2019,18-39,Male,422,23,
UCMC,all_icu_adult,17031,2019,40-64,Female,808,89,
