county_fips,admit_year,offset
08009,2022,
08009,2023,
08009,2024,
08009,2025,
08011,2018,
08011,2019,
08011,2020,
08011,2021,
08011,2022,
08011,2023,
08011,2024,
08011,2025,
08013,2018,
08013,2019,
08013,2020,
08013,2021,
08013,2022,
08013,2023,
08013,2024,
08013,2025,
08014,2018,
08014,2019,
08014,2020,
08014,2021,
08014,2022,
08014,2023,
08014,2024,
08014,2025,
08015,2018,
08015,2019,
08015,2020,
08015,2021,
08015,2022,
08015,2023,
08015,2024,
08015,2025,
08017,2018,
08017,2019,
08017,2020,
08017,2021,
08017,2022,
08017,2023,
08017,2024,
08017,2025,
08019,2018,
08019,2019,
08019,2020,
08019,2021,
08019,2022,
08019,2023,
08019,2024,
08019,2025,
08021,2018,
08021,2019,
08021,2020,
08021,2021,
08021,2022,
08021,2023,
08021,2024,
08021,2025,
08023,2018,
08023,2019,
08023,2020,
08023,2021,
08023,2022,
08023,2023,
08023,2024,
08023,2025,
08025,2018,
08025,2019,
08025,2020,
08025,2021,
08025,2022,
08025,2023,
08025,2024,
08025,2025,
08027,2018,
08027,2019,
08027,2020,
08027,2021,
08027,2022,
08027,2023,
08027,2024,
08027,2025,
08029,2018,
08029,2019,
08029,2020,
08029,2021,
08029,2022,
08029,2023,
08029,2024,
08029,2025,
08031,2018,
08031,2019,
08031,2020,
08031,2021,
08031,2022,
08031,2023,
08031,2024,
08031,2025,
08033,2018,
08033,2019,
08033,2020,
08033,2021,
08033,2022,
08033,2023,
08033,2024,
08033,2025,
08035,2018,
08035,2019,
08035,2020,
08035,2021,
08035,2022,
08035,2023,
08035,2024,
08035,2025,
08037,2018,
08037,2019,
08037,2020,
08037,2021,
08037,2022,
08037,2023,
08037,2024,
08037,2025,
08039,2018,
08039,2019,
08039,2020,
08039,2021,
08039,2022,
08039,2023,
08039,2024,
08039,2025,
08041,2018,
08041,2019,
08041,2020,
08041,2021,
08041,2022,
08041,2023,
08041,2024,
08041,2025,
08043,2018,
08043,2019,
08043,2020,
08043,2021,
08043,2022,
08043,2023,
08043,2024,
08043,2025,
08045,2018,
08045,2019,
08045,2020,
08045,2021,
08045,2022,
08045,2023,
08045,2024,
08045,2025,
08047,2018,
08047,2019,
08047,2020,
08047,2021,
08047,2022,
08047,2023,
08047,2024,
08047,2025,
08049,2018,
08049,2019,
08049,2020,
08049,2021,
08049,2022,
08049,2023,
08049,2024,
08049,2025,
08051,2018,
08051,2019,
08051,2020,
08051,2021,
08051,2022,
08051,2023,
08051,2024,
08051,2025,
08053,2018,
08053,2019,
08053,2020,
08053,2021,
08053,2022,
08053,2023,
08053,2024,
08053,2025,
08055,2018,
08055,2019,
08055,2020,
08055,2021,
08055,2022,
08055,2023,
08055,2024,
08055,2025,
08057,2018,
08057,2019,
08057,2020,
08057,2021,
08057,2022,
08057,2023,
08057,2024,
08057,2025,
08059,2018,
08059,2019,
08059,2020,
08059,2021,
08059,2022,
08059,2023,
08059,2024,
08059,2025,
08061,2018,
08061,2019,
08061,2020,
08061,2021,
08061,2022,
08061,2023,
08061,2024,
08061,2025,
08063,2018,
08063,2019,
08063,2020,
08063,2021,
08063,2022,
08063,2023,
08063,2024,
08063,2025,
08065,2018,
08065,2019,
08065,2020,
08065,2021,
08065,2022,
08065,2023,
08065,2024,
08065,2025,
08067,2018,
08067,2019,
08067,2020,
08067,2021,
08067,2022,
08067,2023,
08067,2024,
08067,2025,
08069,2018,
08069,2019,
08069,2020,
08069,2021,
08069,2022,
08069,2023,
08069,2024,
08069,2025,
08071,2018,
08071,2019,
08071,2020,
08071,2021,
08071,2022,
08071,2023,
08071,2024,
08071,2025,
08073,2018,
08073,2019,
08073,2020,
08073,2021,
08073,2022,
08073,2023,
08073,2024,
08073,2025,
08075,2018,
08075,2019,
08075,2020,
08075,2021,
08075,2022,
08075,2023,
08075,2024,
08075,2025,
08077,2018,
08077,2019,
08077,2020,
08077,2021,
08077,2022,
08077,2023,
08077,2024,
08077,2025,
08079,2018,
08079,2019,
08079,2020,
08079,2021,
08079,2022,
08079,2023,
08079,2024,
08079,2025,
08081,2018,
08081,2019,
08081,2020,
08081,2021,
08081,2022,
08081,2023,
08081,2024,
08081,2025,
08083,2018,
08083,2019,
08083,2020,
08083,2021,
08083,2022,
08083,2023,
08083,2024,
08083,2025,
08085,2018,
08085,2019,
08085,2020,
08085,2021,
08085,2022,
08085,2023,
08085,2024,
08085,2025,
08087,2018,
08087,2019,
08087,2020,
08087,2021,
08087,2022,
08087,2023,
08087,2024,
08087,2025,
08089,2018,
08089,2019,
08089,2020,
08089,2021,
08089,2022,
08089,2023,
08089,2024,
08089,2025,
08091,2018,
08091,2019,
08091,2020,
08091,2021,
08091,2022,
08091,2023,
08091,2024,
08091,2025,
08093,2018,
08093,2019,
08093,2020,
08093,2021,
08093,2022,
08093,2023,
08093,2024,
08093,2025,
08095,2018,
08095,2019,
08095,2020,
08095,2021,
08095,2022,
08095,2023,
08095,2024,
08095,2025,
08097,2018,
08097,2019,
08097,2020,
08097,2021,
08097,2022,
08097,2023,
08097,2024,
08097,2025,
08099,2018,
08099,2019,
08099,2020,
08099,2021,
08099,2022,
08099,2023,
08099,2024,
08099,2025,
08101,2018,
08101,2019,
08101,2020,
08101,2021,
08101,2022,
08101,2023,
08101,2024,
08101,2025,
08103,2018,
08103,2019,
08103,2020,
08103,2021,
08103,2022,
08103,2023,
08103,2024,
08103,2025,
08105,2018,
08105,2019,
08105,2020,
08105,2021,
08105,2022,
08105,2023,
08105,2024,
08105,2025,
08107,2018,
08107,2019,
08107,2020,
08107,2021,
08107,2022,
08107,2023,
08107,2024,
08107,2025,
08109,2018,
08109,2019,
08109,2020,
08109,2021,
08109,2022,
08109,2023,
08109,2024,
08109,2025,
08111,2018,
08111,2019,
08111,2020,
08111,2021,
08111,2022,
08111,2023,
08111,2024,
08111,2025,
08113,2018,
08113,2019,
08113,2020,
08113,2021,
08113,2022,
08113,2023,
08113,2024,
08113,2025,
08115,2018,
08115,2019,
08115,2020,
08115,2021,
08115,2022,
08115,2023,
08115,2024,
08115,2025,
08117,2018,
08117,2019,
08117,2020,
08117,2021,
08117,2022,
08117,2023,
08117,2024,
08117,2025,
08119,2018,
08119,2019,
08119,2020,
08119,2021,
08119,2022,
08119,2023,
08119,2024,
08119,2025,
08121,2018,
08121,2019,
08121,2020,
08121,2021,
08121,2022,
08121,2023,
08121,2024,
08121,2025,
08123,2018,
08123,2019,
08123,2020,
08123,2021,
08123,2022,
08123,2023,
08123,2024,
08123,2025,
08125,2018,
08125,2019,
08125,2020,
08125,2021,
08125,2022,
08125,2023,
08125,2024,
08125,2025,
09110,2018,
09110,2019,
09110,2020,
09110,2021,
09110,2022,
09110,2023,
09110,2024,
09110,2025,
09120,2018,
09120,2019,
09120,2020,
09120,2021,
09120,2022,
09120,2023,
09120,2024,
09120,2025,
09130,2018,
09130,2019,
09130,2020,
09130,2021,
09130,2022,
09130,2023,
09130,2024,
09130,2025,
09140,2018,
09140,2019,
09140,2020,
09140,2021,
09140,2022,
09140,2023,
09140,2024,
09140,2025,
09150,2018,
09150,2019,
09150,2020,
09150,2021,
09150,2022,
09150,2023,
09150,2024,
09150,2025,
09160,2018,
09160,2019,
09160,2020,
09160,2021,
09160,2022,
09160,2023,
09160,2024,
09160,2025,
09170,2018,
09170,2019,
09170,2020,
09170,2021,
09170,2022,
09170,2023,
09170,2024,
09170,2025,
09180,2018,
09180,2019,
09180,2020,
09180,2021,
09180,2022,
09180,2023,
09180,2024,
09180,2025,
09190,2018,
09190,2019,
09190,2020,
09190,2021,
09190,2022,
09190,2023,
09190,2024,
09190,2025,
10001,2018,
10001,2019,
10001,2020,
10001,2021,
10001,2022,
10001,2023,
10001,2024,
10001,2025,
10003,2018,
10003,2019,
10003,2020,
10003,2021,
10003,2022,
10003,2023,
10003,2024,
10003,2025,
10005,2018,
10005,2019,
10005,2020,
10005,2021,
10005,2022,
10005,2023,
10005,2024,
10005,2025,
11001,2018,
11001,2019,
11001,2020,
11001,2021,
11001,2022,
11001,2023,
11001,2024,
11001,2025,
12001,2018,
12001,2019,
12001,2020,
12001,2021,
12001,2022,
12001,2023,
12001,2024,
12001,2025,
12003,2018,
12003,2019,
12003,2020,
12003,2021,
12003,2022,
12003,2023,
12003,2024,
12003,2025,
12005,2018,
12005,2019,
12005,2020,
12005,2021,
12005,2022,
12005,2023,
12005,2024,
12005,2025,
12007,2018,
12007,2019,
12007,2020,
12007,2021,
12007,2022,
12007,2023,
12007,2024,
12007,2025,
12009,2018,
12009,2019,
12009,2020,
12009,2021,
12009,2022,
12009,2023,
12009,2024,
12009,2025,
12011,2018,
12011,2019,
12011,2020,
12011,2021,
12011,2022,
12011,2023,
12011,2024,
12011,2025,
12013,2018,
12013,2019,
12013,2020,
12013,2021,
12013,2022,
12013,2023,
12013,2024,
12013,2025,
12015,2018,
12015,2019,
12015,2020,
12015,2021,
12015,2022,
12015,2023,
12015,2024,
12015,2025,
12017,2018,
12017,2019,
12017,2020,
12017,2021,
12017,2022,
12017,2023,
12017,2024,
12017,2025,
12019,2018,
12019,2019,
12019,2020,
12019,2021,
12019,2022,
12019,2023,
12019,2024,
12019,2025,
12021,2018,
12021,2019,
12021,2020,
12021,2021,
12021,2022,
12021,2023,
12021,2024,
12021,2025,
12023,2018,
12023,2019,
12023,2020,
12023,2021,
12023,2022,
12023,2023,
12023,2024,
12023,2025,
12027,2018,
12027,2019,
12027,2020,
12027,2021,
12027,2022,
12027,2023,
12027,2024,
12027,2025,
12029,2018,
12029,2019,
12029,2020,
12029,2021,
12029,2022,
12029,2023,
12029,2024,
12029,2025,
12031,2018,
12031,2019,
12031,2020,
12031,2021,
12031,2022,
12031,2023,
12031,2024,
12031,2025,
12033,2018,
12033,2019,
12033,2020,
12033,2021,
12033,2022,
12033,2023,
12033,2024,
12033,2025,
12035,2018,
12035,2019,
12035,2020,
12035,2021,
12035,2022,
12035,2023,
12035,2024,
12035,2025,
12037,2018,
12037,2019,
12037,2020,
12037,2021,
12037,2022,
12037,2023,
12037,2024,
12037,2025,
12039,2018,
12039,2019,
12039,2020,
12039,2021,
12039,2022,
12039,2023,
12039,2024,
12039,2025,
12041,2018,
12041,2019,
12041,2020,
12041,2021,
12041,2022,
12041,2023,
12041,2024,
12041,2025,
12043,2018,
12043,2019,
12043,2020,
12043,2021,
12043,2022,
12043,2023,
12043,2024,
12043,2025,
12045,2018,
12045,2019,
12045,2020,
12045,2021,
12045,2022,
12045,2023,
12045,2024,
12045,2025,
12047,2018,
12047,2019,
12047,2020,
12047,2021,
12047,2022,
12047,2023,
12047,2024,
12047,2025,
12049,2018,
12049,2019,
12049,2020,
12049,2021,
12049,2022,
12049,2023,
12049,2024,
12049,2025,
12051,2018,
12051,2019,
12051,2020,
12051,2021,
12051,2022,
12051,2023,
12051,2024,
12051,2025,
12053,2018,
12053,2019,
12053,2020,
12053,2021,
12053,2022,
12053,2023,
12053,2024,
12053,2025,
12055,2018,
12055,2019,
12055,2020,
12055,2021,
12055,2022,
12055,2023,
12055,2024,
12055,2025,
12057,2018,
12057,2019,
12057,2020,
12057,2021,
12057,2022,
12057,2023,
12057,2024,
12057,2025,
12059,2018,
12059,2019,
12059,2020,
12059,2021,
12059,2022,
12059,2023,
12059,2024,
12059,2025,
12061,2018,
12061,2019,
12061,2020,
12061,2021,
12061,2022,
12061,2023,
12061,2024,
12061,2025,
12063,2018,
12063,2019,
12063,2020,
12063,2021,
12063,2022,
12063,2023,
12063,2024,
12063,2025,
12065,2018,
12065,2019,
12065,2020,
12065,2021,
12065,2022,
12065,2023,
12065,2024,
12065,2025,
12067,2018,
12067,2019,
12067,2020,
12067,2021,
12067,2022,
12067,2023,
12067,2024,
12067,2025,
12069,2018,
12069,2019,
12069,2020,
12069,2021,
12069,2022,
12069,2023,
12069,2024,
12069,2025,
12071,2018,
12071,2019,
12071,2020,
12071,2021,
12071,2022,
12071,2023,
12071,2024,
12071,2025,
12073,2018,
12073,2019,
12073,2020,
12073,2021,
12073,2022,
12073,2023,
12073,2024,
12073,2025,
12075,2018,
12075,2019,
12075,2020,
12075,2021,
12075,2022,
12075,2023,
12075,2024,
12075,2025,
12077,2018,
12077,2019,
12077,2020,
12077,2021,
12077,2022,
12077,2023,
12077,2024,
12077,2025,
12079,2018,
12079,2019,
12079,2020,
12079,2021,
12079,2022,
12079,2023,
12079,2024,
12079,2025,
12081,2018,
12081,2019,
12081,2020,
12081,2021,
12081,2022,
12081,2023,
12081,2024,
12081,2025,
12083,2018,
12083,2019,
12083,2020,
12083,2021,
12083,2022,
12083,2023,
12083,2024,
12083,2025,
12085,2018,
12085,2019,
12085,2020,
12085,2021,
12085,2022,
12085,2023,
12085,2024,
12085,2025,
12086,2018,
12086,2019,
12086,2020,
12086,2021,
12086,2022,
12086,2023,
12086,2024,
12086,2025,
12087,2018,
12087,2019,
12087,2020,
12087,2021,
12087,2022,
12087,2023,
12087,2024,
12087,2025,
12089,2018,
12089,2019,
12089,2020,
12089,2021,
12089,2022,
12089,2023,
12089,2024,
12089,2025,
12091,2018,
12091,2019,
12091,2020,
12091,2021,
12091,2022,
12091,2023,
12091,2024,
12091,2025,
12093,2018,
12093,2019,
12093,2020,
12093,2021,
12093,2022,
12093,2023,
12093,2024,
12093,2025,
12095,2018,
12095,2019,
12095,2020,
12095,2021,
12095,2022,
12095,2023,
12095,2024,
12095,2025,
12097,2018,
12097,2019,
12097,2020,
12097,2021,
12097,2022,
12097,2023,
12097,2024,
12097,2025,
12099,2018,
12099,2019,
12099,2020,
12099,2021,
12099,2022,
12099,2023,
12099,2024,
12099,2025,
12101,2018,
12101,2019,
12101,2020,
12101,2021,
12101,2022,
12101,2023,
12101,2024,
12101,2025,
12103,2018,
12103,2019,
12103,2020,
12103,2021,
12103,2022,
12103,2023,
12103,2024,
12103,2025,
12105,2018,
12105,2019,
12105,2020,
12105,2021,
12105,2022,
12105,2023,
12105,2024,
12105,2025,
12107,2018,
12107,2019,
12107,2020,
12107,2021,
12107,2022,
12107,2023,
12107,2024,
12107,2025,
12109,2018,
12109,2019,
12109,2020,
12109,2021,
12109,2022,
12109,2023,
12109,2024,
12109,2025,
12111,2018,
12111,2019,
12111,2020,
12111,2021,
12111,2022,
12111,2023,
12111,2024,
12111,2025,
12113,2018,
12113,2019,
12113,2020,
12113,2021,
12113,2022,
12113,2023,
12113,2024,
12113,2025,
12115,2018,
12115,2019,
12115,2020,
12115,2021,
12115,2022,
12115,2023,
12115,2024,
12115,2025,
12117,2018,
12117,2019,
12117,2020,
12117,2021,
12117,2022,
12117,2023,
12117,2024,
12117,2025,
12119,2018,
12119,2019,
12119,2020,
12119,2021,
12119,2022,
12119,2023,
12119,2024,
12119,2025,
12121,2018,
12121,2019,
12121,2020,
12121,2021,
12121,2022,
12121,2023,
12121,2024,
12121,2025,
12123,2018,
12123,2019,
12123,2020,
12123,2021,
12123,2022,
12123,2023,
12123,2024,
12123,2025,
12125,2018,
12125,2019,
12125,2020,
12125,2021,
12125,2022,
12125,2023,
12125,2024,
12125,2025,
12127,2018,
12127,2019,
12127,2020,
12127,2021,
12127,2022,
12127,2023,
12127,2024,
12127,2025,
12129,2018,
12129,2019,
12129,2020,
12129,2021,
12129,2022,
12129,2023,
12129,2024,
12129,2025,
12131,2018,
12131,2019,
12131,2020,
12131,2021,
12131,2022,
12131,2023,
12131,2024,
12131,2025,
12133,2018,
12133,2019,
12133,2020,
12133,2021,
12133,2022,
12133,2023,
12133,2024,
12133,2025,
13001,2018,
13001,2019,
13001,2020,
13001,2021,
13001,2022,
13001,2023,
13001,2024,
13001,2025,
13003,2018,
13003,2019,
13003,2020,
13003,2021,
13003,2022,
13003,2023,
13003,2024,
13003,2025,
13005,2018,
13005,2019,
13005,2020,
13005,2021,
13005,2022,
13005,2023,
13005,2024,
13005,2025,
13007,2018,
13007,2019,
13007,2020,
13007,2021,
13007,2022,
13007,2023,
13007,2024,
13007,2025,
13009,2018,
13009,2019,
13009,2020,
13009,2021,
13009,2022,
13009,2023,
13009,2024,
13009,2025,
13011,2018,
13011,2019,
13011,2020,
13011,2021,
13011,2022,
13011,2023,
13011,2024,
13011,2025,
13013,2018,
13013,2019,
13013,2020,
13013,2021,
13013,2022,
13013,2023,
13013,2024,
13013,2025,
13015,2018,
13015,2019,
13015,2020,
13015,2021,
13015,2022,
13015,2023,
13015,2024,
13015,2025,
13017,2018,
13017,2019,
13017,2020,
13017,2021,
13017,2022,
13017,2023,
13017,2024,
13017,2025,
13019,2018,
13019,2019,
13019,2020,
13019,2021,
13019,2022,
13019,2023,
13019,2024,
13019,2025,
13021,2018,
13021,2019,
13021,2020,
13021,2021,
13021,2022,
13021,2023,
13021,2024,
13021,2025,
13023,2018,
13023,2019,
13023,2020,
13023,2021,
13023,2022,
13023,2023,
13023,2024,
13023,2025,
13025,2018,
13025,2019,
13025,2020,
13025,2021,
13025,2022,
13025,2023,
13025,2024,
13025,2025,
13027,2018,
13027,2019,
13027,2020,
13027,2021,
13027,2022,
13027,2023,
13027,2024,
13027,2025,
13029,2018,
13029,2019,
13029,2020,
13029,2021,
13029,2022,
13029,2023,
13029,2024,
13029,2025,
13031,2018,
13031,2019,
13031,2020,
13031,2021,
13031,2022,
13031,2023,
13031,2024,
13031,2025,
13033,2018,
13033,2019,
13033,2020,
13033,2021,
13033,2022,
13033,2023,
13033,2024,
13033,2025,
13035,2018,
13035,2019,
13035,2020,
13035,2021,
13035,2022,
13035,2023,
13035,2024,
13035,2025,
13037,2018,
13037,2019,
13037,2020,
13037,2021,
13037,2022,
13037,2023,
13037,2024,
13037,2025,
13039,2018,
13039,2019,
13039,2020,
13039,2021,
13039,2022,
13039,2023,
13039,2024,
13039,2025,
13043,2018,
13043,2019,
13043,2020,
13043,2021,
13043,2022,
13043,2023,
13043,2024,
13043,2025,
13045,2018,
13045,2019,
13045,2020,
13045,2021,
13045,2022,
13045,2023,
13045,2024,
13045,2025,
13047,2018,
13047,2019,
13047,2020,
13047,2021,
13047,2022,
13047,2023,
13047,2024,
13047,2025,
13049,2018,
13049,2019,
13049,2020,
13049,2021,
13049,2022,
13049,2023,
13049,2024,
13049,2025,
13051,2018,
13051,2019,
13051,2020,
13051,2021,
13051,2022,
13051,2023,
13051,2024,
13051,2025,
13053,2018,
13053,2019,
13053,2020,
13053,2021,
13053,2022,
13053,2023,
13053,2024,
13053,2025,
13055,2018,
13055,2019,
13055,2020,
13055,2021,
13055,2022,
13055,2023,
13055,2024,
13055,2025,
13057,2018,
13057,2019,
13057,2020,
13057,2021,
13057,2022,
13057,2023,
13057,2024,
13057,2025,
13059,2018,
13059,2019,
13059,2020,
13059,2021,
13059,2022,
13059,2023,
13059,2024,
13059,2025,
13061,2018,
13061,2019,
13061,2020,
13061,2021,
13061,2022,
13061,2023,
13061,2024,
13061,2025,
13063,2018,
13063,2019,
13063,2020,
13063,2021,
13063,2022,
13063,2023,
13063,2024,
13063,2025,
13065,2018,
13065,2019,
13065,2020,
13065,2021,
13065,2022,
13065,2023,
13065,2024,
13065,2025,
13067,2018,
13067,2019,
13067,2020,
13067,2021,
13067,2022,
13067,2023,
13067,2024,
13067,2025,
13069,2018,
13069,2019,
13069,2020,
13069,2021,
13069,2022,
13069,2023,
13069,2024,
13069,2025,
13071,2018,
13071,2019,
13071,2020,
13071,2021,
13071,2022,
13071,2023,
13071,2024,
13071,2025,
13073,2018,
13073,2019,
13073,2020,
13073,2021,
13073,2022,
13073,2023,
13073,2024,
13073,2025,
13075,2018,
13075,2019,
13075,2020,
13075,2021,
13075,2022,
13075,2023,
13075,2024,
13075,2025,
13077,2018,
13077,2019,
13077,2020,
13077,2021,
13077,2022,
13077,2023,
13077,2024,
13077,2025,
13079,2018,
13079,2019,
13079,2020,
13079,2021,
13079,2022,
13079,2023,
13079,2024,
13079,2025,
13081,2018,
13081,2019,
13081,2020,
13081,2021,
13081,2022,
13081,2023,
13081,2024,
13081,2025,
13083,2018,
13083,2019,
13083,2020,
13083,2021,
13083,2022,
13083,2023,
13083,2024,
13083,2025,
13085,2018,
13085,2019,
13085,2020,
13085,2021,
13085,2022,
13085,2023,
13085,2024,
13085,2025,
13087,2018,
13087,2019,
13087,2020,
13087,2021,
13087,2022,
13087,2023,
13087,2024,
13087,2025,
13089,2018,
13089,2019,
13089,2020,
13089,2021,
13089,2022,
13089,2023,
13089,2024,
13089,2025,
13091,2018,
13091,2019,
13091,2020,
13091,2021,
13091,2022,
13091,2023,
13091,2024,
13091,2025,
13093,2018,
13093,2019,
13093,2020,
13093,2021,
13093,2022,
13093,2023,
13093,2024,
13093,2025,
13095,2018,
13095,2019,
13095,2020,
13095,2021,
13095,2022,
13095,2023,
13095,2024,
13095,2025,
13097,2018,
13097,2019,
13097,2020,
13097,2021,
13097,2022,
13097,2023,
13097,2024,
13097,2025,
13099,2018,
13099,2019,
13099,2020,
13099,2021,
13099,2022,
13099,2023,
13099,2024,
13099,2025,
13101,2018,
13101,2019,
13101,2020,
13101,2021,
13101,2022,
13101,2023,
13101,2024,
13101,2025,
13103,2018,
13103,2019,
13103,2020,
13103,2021,
13103,2022,
13103,2023,
13103,2024,
13103,2025,
13105,2018,
13105,2019,
13105,2020,
13105,2021,
13105,2022,
13105,2023,
13105,2024,
13105,2025,
13107,2018,
13107,2019,
13107,2020,
13107,2021,
13107,2022,
13107,2023,
13107,2024,
13107,2025,
13109,2018,
13109,2019,
13109,2020,
13109,2021,
13109,2022,
13109,2023,
13109,2024,
13109,2025,
13111,2018,
13111,2019,
13111,2020,
13111,2021,
13111,2022,
13111,2023,
13111,2024,
13111,2025,
13113,2018,
13113,2019,
13113,2020,
13113,2021,
13113,2022,
13113,2023,
13113,2024,
13113,2025,
13115,2018,
13115,2019,
13115,2020,
13115,2021,
13115,2022,
13115,2023,
13115,2024,
13115,2025,
13117,2018,
13117,2019,
13117,2020,
13117,2021,
13117,2022,
13117,2023,
13117,2024,
13117,2025,
13119,2018,
13119,2019,
13119,2020,
13119,2021,
13119,2022,
13119,2023,
13119,2024,
13119,2025,
13121,2018,
13121,2019,
13121,2020,
13121,2021,
13121,2022,
13121,2023,
13121,2024,
13121,2025,
13123,2018,
13123,2019,
13123,2020,
13123,2021,
13123,2022,
13123,2023,
13123,2024,
13123,2025,
13125,2018,
13125,2019,
13125,2020,
13125,2021,
13125,2022,
13125,2023,
13125,2024,
13125,2025,
13127,2018,
13127,2019,
13127,2020,
13127,2021,
13127,2022,
13127,2023,
13127,2024,
13127,2025,
13129,2018,
13129,2019,
13129,2020,
13129,2021,
13129,2022,
13129,2023,
13129,2024,
13129,2025,
13131,2018,
13131,2019,
13131,2020,
13131,2021,
13131,2022,
13131,2023,
13131,2024,
13131,2025,
13133,2018,
13133,2019,
13133,2020,
13133,2021,
13133,2022,
13133,2023,
13133,2024,
13133,2025,
13135,2018,
13135,2019,
13135,2020,
13135,2021,
13135,2022,
13135,2023,
13135,2024,
13135,2025,
13137,2018,
13137,2019,
13137,2020,
13137,2021,
13137,2022,
13137,2023,
13137,2024,
13137,2025,
13139,2018,
13139,2019,
13139,2020,
13139,2021,
13139,2022,
13139,2023,
13139,2024,
13139,2025,
13141,2018,
13141,2019,
13141,2020,
13141,2021,
13141,2022,
13141,2023,
13141,2024,
13141,2025,
13143,2018,
13143,2019,
13143,2020,
13143,2021,
13143,2022,
13143,2023,
13143,2024,
13143,2025,
13145,2018,
13145,2019,
13145,2020,
13145,2021,
13145,2022,
13145,2023,
13145,2024,
13145,2025,
13147,2018,
13147,2019,
13147,2020,
13147,2021,
13147,2022,
13147,2023,
13147,2024,
13147,2025,
13149,2018,
13149,2019,
13149,2020,
13149,2021,
13149,2022,
13149,2023,
13149,2024,
13149,2025,
13151,2018,
13151,2019,
13151,2020,
13151,2021,
13151,2022,
13151,2023,
13151,2024,
13151,2025,
13153,2018,
13153,2019,
13153,2020,
13153,2021,
13153,2022,
13153,2023,
13153,2024,
13153,2025,
13155,2018,
13155,2019,
13155,2020,
13155,2021,
13155,2022,
13155,2023,
13155,2024,
13155,2025,
13157,2018,
13157,2019,
13157,2020,
13157,2021,
13157,2022,
13157,2023,
13157,2024,
13157,2025,
13159,2018,
13159,2019,
13159,2020,
13159,2021,
13159,2022,
13159,2023,
13159,2024,
13159,2025,
13161,2018,
13161,2019,
13161,2020,
13161,2021,
