site_name,population_id,county_fips,admit_year,age_band,sex_group,hospitalizations,deaths,mortality_pct
UCMC,cardiac_arrest_poa_icu,18149,2023,18-39,Male,0,1,
UCMC,cardiac_arrest_poa_icu,18157,2022,75+,Male,4,4,1.0
UCMC,cardiac_arrest_poa_icu,18157,2024,65-74,Male,0,2,
UCMC,cardiac_arrest_poa_icu,19153,2023,40-64,Female,0,0,
UCMC,cardiac_arrest_poa_icu,19193,2021,65-74,Male,1,2,2.0
UCMC,cardiac_arrest_poa_icu,24027,2022,75+,Female,4,0,0.0
UCMC,cardiac_arrest_poa_icu,26101,2022,40-64,Male,4,0,0.0
UCMC,cardiac_arrest_poa_icu,26125,2019,65-74,Male,0,4,
UCMC,cardiac_arrest_poa_icu,26139,2019,65-74,Male,0,1,
UCMC,cardiac_arrest_poa_icu,28131,2022,40-64,Female,2,3,1.5
UCMC,cardiac_arrest_poa_icu,36029,2022,40-64,Male,1,0,0.0
UCMC,cardiac_arrest_poa_icu,37097,2024,40-64,Male,0,4,
UCMC,cardiac_arrest_poa_icu,39011,2024,40-64,Female,3,3,1.0
UCMC,cardiac_arrest_poa_icu,39049,2022,65-74,Male,4,4,1.0
UCMC,cardiac_arrest_poa_icu,47037,2020,18-39,Male,3,3,1.0
UCMC,cardiac_arrest_poa_icu,48121,2024,65-74,Male,4,3,0.75
UCMC,cardiac_arrest_poa_icu,48201,2018,40-64,Male,3,0,0.0
UCMC,cardiac_arrest_poa_icu,48201,2022,75+,Female,0,4,
UCMC,cardiac_arrest_poa_icu,48201,2024,40-64,Male,0,3,
UCMC,cardiac_arrest_poa_icu,55025,2021,18-39,Female,0,0,
UCMC,cardiac_arrest_poa_icu,55079,2020,40-64,Male,4,4,1.0
UCMC,cardiac_arrest_poa_icu,55079,2023,40-64,Male,3,3,1.0
UCMC,cardiac_arrest_poa_icu,55127,2024,18-39,Female,0,2,
UCMC,cardiac_arrest_poa_icu,55127,2024,75+,Male,0,4,
UCMC,cardiac_arrest_poa_icu,55133,2018,18-39,Female,3,0,0.0
